,condition,mascot_name,Participant_Public_ID,hit_binary
240,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
243,recog_random,Barasai,5cbf7734aae1180017942e45,1
246,recog_random,Barasai,5cbf7734aae1180017942e45,1
249,recog_random,Fukaya,5cbf7734aae1180017942e45,0
252,recog_random,Fukaya,5cbf7734aae1180017942e45,0
255,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
258,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
261,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
264,recog_random,Barasai,5cbf7734aae1180017942e45,1
267,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
270,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
273,recog_random,Fukaya,5cbf7734aae1180017942e45,0
276,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
279,recog_random,Barasai,5cbf7734aae1180017942e45,1
282,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
285,recog_random,Fukaya,5cbf7734aae1180017942e45,0
288,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
291,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
294,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
297,recog_random,Barasai,5cbf7734aae1180017942e45,0
300,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
303,recog_random,Fukaya,5cbf7734aae1180017942e45,0
306,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
309,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
312,recog_random,Fukaya,5cbf7734aae1180017942e45,1
315,recog_random,Barasai,5cbf7734aae1180017942e45,0
318,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
321,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
324,recog_random,Fukaya,5cbf7734aae1180017942e45,1
327,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
330,recog_random,Fukaya,5cbf7734aae1180017942e45,1
333,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
336,recog_random,Fukaya,5cbf7734aae1180017942e45,0
339,recog_random,Barasai,5cbf7734aae1180017942e45,1
342,recog_random,Barasai,5cbf7734aae1180017942e45,0
345,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
348,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
351,recog_random,Fukaya,5cbf7734aae1180017942e45,0
354,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
357,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
360,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
363,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
366,recog_random,Barasai,5cbf7734aae1180017942e45,0
369,recog_random,Barasai,5cbf7734aae1180017942e45,1
372,recog_random,Barasai,5cbf7734aae1180017942e45,0
375,recog_random,Fukaya,5cbf7734aae1180017942e45,0
378,recog_random,Barasai,5cbf7734aae1180017942e45,0
381,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
384,recog_random,Fukaya,5cbf7734aae1180017942e45,0
387,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
390,recog_random,Fukaya,5cbf7734aae1180017942e45,0
393,recog_random,Barasai,5cbf7734aae1180017942e45,1
396,recog_random,Fukaya,5cbf7734aae1180017942e45,0
399,recog_random,Barasai,5cbf7734aae1180017942e45,0
402,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
405,recog_random,Barasai,5cbf7734aae1180017942e45,0
408,recog_random,Fukaya,5cbf7734aae1180017942e45,1
411,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
414,recog_random,Fukaya,5cbf7734aae1180017942e45,1
417,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
420,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
423,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
426,recog_random,Fukaya,5cbf7734aae1180017942e45,0
429,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
432,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
435,recog_random,Fukaya,5cbf7734aae1180017942e45,0
438,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
441,recog_random,Fukaya,5cbf7734aae1180017942e45,1
444,recog_random,OnoJoe,5cbf7734aae1180017942e45,1
447,recog_random,Fukaya,5cbf7734aae1180017942e45,0
450,recog_random,Barasai,5cbf7734aae1180017942e45,1
453,recog_random,Barasai,5cbf7734aae1180017942e45,0
456,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
459,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
462,recog_random,Barasai,5cbf7734aae1180017942e45,1
465,recog_random,Shimanekko,5cbf7734aae1180017942e45,1
468,recog_random,Barasai,5cbf7734aae1180017942e45,0
471,recog_random,Fukaya,5cbf7734aae1180017942e45,1
474,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
477,recog_random,Fukaya,5cbf7734aae1180017942e45,0
480,recog_random,Fukaya,5cbf7734aae1180017942e45,1
483,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
486,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
489,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
492,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
495,recog_random,Barasai,5cbf7734aae1180017942e45,0
498,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
501,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
504,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
507,recog_random,Barasai,5cbf7734aae1180017942e45,0
510,recog_random,Barasai,5cbf7734aae1180017942e45,0
513,recog_random,OnoJoe,5cbf7734aae1180017942e45,0
516,recog_random,Shimanekko,5cbf7734aae1180017942e45,0
519,recog_random,Barasai,5cbf7734aae1180017942e45,0
522,recog_random,Barasai,5cbf7734aae1180017942e45,0
525,recog_random,Fukaya,5cbf7734aae1180017942e45,1
721,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
724,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
727,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
730,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
733,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
736,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
739,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
742,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
745,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
748,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
751,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
754,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
757,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
760,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
763,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
766,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
769,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
772,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
775,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
778,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
781,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
784,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
787,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
790,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
793,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
796,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
799,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
802,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
805,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
808,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
811,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
814,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
817,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
820,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
823,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
826,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
829,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
832,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
835,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
838,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
841,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
844,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
847,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
850,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
853,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
856,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
859,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
862,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
865,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
868,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
871,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
874,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
877,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
880,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
883,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
886,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
889,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
892,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
895,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
898,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
901,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
904,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
907,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
910,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
913,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
916,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
919,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
922,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
925,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
928,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
931,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
934,recog_ordered,Kapal,5cbf7734aae1180017942e45,1
937,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
940,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
943,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
946,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
949,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
952,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
955,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
958,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
961,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
964,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
967,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
970,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
973,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
976,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
979,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
982,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
985,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,1
988,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,1
991,recog_ordered,Jarbo,5cbf7734aae1180017942e45,0
994,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
997,recog_ordered,Chiba-kun,5cbf7734aae1180017942e45,0
1000,recog_ordered,Kounudoun,5cbf7734aae1180017942e45,0
1003,recog_ordered,Jarbo,5cbf7734aae1180017942e45,1
1006,recog_ordered,Kapal,5cbf7734aae1180017942e45,0
1230,recog_random,Shimanekko,5da6749204132c0016024faf,1
1233,recog_random,Shimanekko,5da6749204132c0016024faf,1
1236,recog_random,Shimanekko,5da6749204132c0016024faf,0
1239,recog_random,Shimanekko,5da6749204132c0016024faf,0
1242,recog_random,Barasai,5da6749204132c0016024faf,0
1245,recog_random,OnoJoe,5da6749204132c0016024faf,1
1248,recog_random,OnoJoe,5da6749204132c0016024faf,0
1251,recog_random,Barasai,5da6749204132c0016024faf,0
1254,recog_random,OnoJoe,5da6749204132c0016024faf,0
1257,recog_random,OnoJoe,5da6749204132c0016024faf,1
1260,recog_random,Shimanekko,5da6749204132c0016024faf,1
1263,recog_random,Fukaya,5da6749204132c0016024faf,0
1266,recog_random,Shimanekko,5da6749204132c0016024faf,0
1269,recog_random,Barasai,5da6749204132c0016024faf,0
1272,recog_random,OnoJoe,5da6749204132c0016024faf,0
1275,recog_random,Shimanekko,5da6749204132c0016024faf,0
1278,recog_random,Fukaya,5da6749204132c0016024faf,0
1281,recog_random,Shimanekko,5da6749204132c0016024faf,1
1284,recog_random,Fukaya,5da6749204132c0016024faf,1
1287,recog_random,Shimanekko,5da6749204132c0016024faf,0
1290,recog_random,Barasai,5da6749204132c0016024faf,1
1293,recog_random,Shimanekko,5da6749204132c0016024faf,0
1296,recog_random,Shimanekko,5da6749204132c0016024faf,0
1299,recog_random,Fukaya,5da6749204132c0016024faf,0
1302,recog_random,Fukaya,5da6749204132c0016024faf,1
1305,recog_random,Barasai,5da6749204132c0016024faf,0
1308,recog_random,OnoJoe,5da6749204132c0016024faf,1
1311,recog_random,Barasai,5da6749204132c0016024faf,1
1314,recog_random,Barasai,5da6749204132c0016024faf,1
1317,recog_random,Fukaya,5da6749204132c0016024faf,0
1320,recog_random,Fukaya,5da6749204132c0016024faf,0
1323,recog_random,Barasai,5da6749204132c0016024faf,0
1326,recog_random,Shimanekko,5da6749204132c0016024faf,0
1329,recog_random,OnoJoe,5da6749204132c0016024faf,0
1332,recog_random,Fukaya,5da6749204132c0016024faf,1
1335,recog_random,OnoJoe,5da6749204132c0016024faf,0
1338,recog_random,OnoJoe,5da6749204132c0016024faf,0
1341,recog_random,Shimanekko,5da6749204132c0016024faf,0
1344,recog_random,OnoJoe,5da6749204132c0016024faf,0
1347,recog_random,Fukaya,5da6749204132c0016024faf,0
1350,recog_random,Barasai,5da6749204132c0016024faf,1
1353,recog_random,Shimanekko,5da6749204132c0016024faf,0
1356,recog_random,Barasai,5da6749204132c0016024faf,0
1359,recog_random,Barasai,5da6749204132c0016024faf,0
1362,recog_random,Fukaya,5da6749204132c0016024faf,1
1365,recog_random,Barasai,5da6749204132c0016024faf,0
1368,recog_random,Barasai,5da6749204132c0016024faf,0
1371,recog_random,OnoJoe,5da6749204132c0016024faf,0
1374,recog_random,Shimanekko,5da6749204132c0016024faf,0
1377,recog_random,Fukaya,5da6749204132c0016024faf,0
1380,recog_random,Fukaya,5da6749204132c0016024faf,0
1383,recog_random,OnoJoe,5da6749204132c0016024faf,0
1386,recog_random,Fukaya,5da6749204132c0016024faf,1
1389,recog_random,OnoJoe,5da6749204132c0016024faf,1
1392,recog_random,Shimanekko,5da6749204132c0016024faf,0
1395,recog_random,Shimanekko,5da6749204132c0016024faf,0
1398,recog_random,Fukaya,5da6749204132c0016024faf,1
1401,recog_random,Fukaya,5da6749204132c0016024faf,1
1404,recog_random,Fukaya,5da6749204132c0016024faf,1
1407,recog_random,Barasai,5da6749204132c0016024faf,0
1410,recog_random,OnoJoe,5da6749204132c0016024faf,0
1413,recog_random,OnoJoe,5da6749204132c0016024faf,0
1416,recog_random,Shimanekko,5da6749204132c0016024faf,0
1419,recog_random,OnoJoe,5da6749204132c0016024faf,0
1422,recog_random,Barasai,5da6749204132c0016024faf,1
1425,recog_random,Shimanekko,5da6749204132c0016024faf,1
1428,recog_random,Barasai,5da6749204132c0016024faf,1
1431,recog_random,Fukaya,5da6749204132c0016024faf,0
1434,recog_random,Shimanekko,5da6749204132c0016024faf,0
1437,recog_random,Shimanekko,5da6749204132c0016024faf,0
1440,recog_random,OnoJoe,5da6749204132c0016024faf,0
1443,recog_random,OnoJoe,5da6749204132c0016024faf,1
1446,recog_random,Shimanekko,5da6749204132c0016024faf,0
1449,recog_random,Barasai,5da6749204132c0016024faf,0
1452,recog_random,OnoJoe,5da6749204132c0016024faf,1
1455,recog_random,Shimanekko,5da6749204132c0016024faf,0
1458,recog_random,OnoJoe,5da6749204132c0016024faf,0
1461,recog_random,Fukaya,5da6749204132c0016024faf,0
1464,recog_random,OnoJoe,5da6749204132c0016024faf,1
1467,recog_random,Fukaya,5da6749204132c0016024faf,0
1470,recog_random,Shimanekko,5da6749204132c0016024faf,0
1473,recog_random,OnoJoe,5da6749204132c0016024faf,0
1476,recog_random,OnoJoe,5da6749204132c0016024faf,0
1479,recog_random,Fukaya,5da6749204132c0016024faf,0
1482,recog_random,Barasai,5da6749204132c0016024faf,0
1485,recog_random,Fukaya,5da6749204132c0016024faf,0
1488,recog_random,Barasai,5da6749204132c0016024faf,0
1491,recog_random,Fukaya,5da6749204132c0016024faf,0
1494,recog_random,Barasai,5da6749204132c0016024faf,0
1497,recog_random,Barasai,5da6749204132c0016024faf,1
1500,recog_random,Barasai,5da6749204132c0016024faf,0
1503,recog_random,Fukaya,5da6749204132c0016024faf,0
1506,recog_random,OnoJoe,5da6749204132c0016024faf,0
1509,recog_random,Fukaya,5da6749204132c0016024faf,0
1512,recog_random,Barasai,5da6749204132c0016024faf,0
1515,recog_random,Barasai,5da6749204132c0016024faf,0
1707,recog_ordered,Chiba-kun,5da6749204132c0016024faf,1
1710,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1713,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1716,recog_ordered,Kapal,5da6749204132c0016024faf,1
1719,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1722,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1725,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1728,recog_ordered,Kapal,5da6749204132c0016024faf,1
1731,recog_ordered,Chiba-kun,5da6749204132c0016024faf,1
1734,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1737,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1740,recog_ordered,Kapal,5da6749204132c0016024faf,0
1743,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1746,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1749,recog_ordered,Kounudoun,5da6749204132c0016024faf,1
1752,recog_ordered,Kapal,5da6749204132c0016024faf,0
1755,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1758,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1761,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1764,recog_ordered,Kapal,5da6749204132c0016024faf,0
1767,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1770,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1773,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1776,recog_ordered,Kapal,5da6749204132c0016024faf,0
1779,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1782,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1785,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1788,recog_ordered,Kapal,5da6749204132c0016024faf,0
1791,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1794,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1797,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1800,recog_ordered,Kapal,5da6749204132c0016024faf,1
1803,recog_ordered,Chiba-kun,5da6749204132c0016024faf,1
1806,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1809,recog_ordered,Kounudoun,5da6749204132c0016024faf,1
1812,recog_ordered,Kapal,5da6749204132c0016024faf,0
1815,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1818,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1821,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1824,recog_ordered,Kapal,5da6749204132c0016024faf,0
1827,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1830,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1833,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1836,recog_ordered,Kapal,5da6749204132c0016024faf,0
1839,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1842,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1845,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1848,recog_ordered,Kapal,5da6749204132c0016024faf,0
1851,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1854,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1857,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1860,recog_ordered,Kapal,5da6749204132c0016024faf,0
1863,recog_ordered,Chiba-kun,5da6749204132c0016024faf,1
1866,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1869,recog_ordered,Kounudoun,5da6749204132c0016024faf,1
1872,recog_ordered,Kapal,5da6749204132c0016024faf,1
1875,recog_ordered,Chiba-kun,5da6749204132c0016024faf,1
1878,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1881,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1884,recog_ordered,Kapal,5da6749204132c0016024faf,0
1887,recog_ordered,Chiba-kun,5da6749204132c0016024faf,1
1890,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1893,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1896,recog_ordered,Kapal,5da6749204132c0016024faf,0
1899,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1902,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1905,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1908,recog_ordered,Kapal,5da6749204132c0016024faf,0
1911,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1914,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1917,recog_ordered,Kounudoun,5da6749204132c0016024faf,1
1920,recog_ordered,Kapal,5da6749204132c0016024faf,0
1923,recog_ordered,Chiba-kun,5da6749204132c0016024faf,1
1926,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1929,recog_ordered,Kounudoun,5da6749204132c0016024faf,1
1932,recog_ordered,Kapal,5da6749204132c0016024faf,0
1935,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1938,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1941,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1944,recog_ordered,Kapal,5da6749204132c0016024faf,0
1947,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1950,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1953,recog_ordered,Kounudoun,5da6749204132c0016024faf,1
1956,recog_ordered,Kapal,5da6749204132c0016024faf,0
1959,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1962,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1965,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1968,recog_ordered,Kapal,5da6749204132c0016024faf,1
1971,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1974,recog_ordered,Jarbo,5da6749204132c0016024faf,1
1977,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1980,recog_ordered,Kapal,5da6749204132c0016024faf,0
1983,recog_ordered,Chiba-kun,5da6749204132c0016024faf,0
1986,recog_ordered,Jarbo,5da6749204132c0016024faf,0
1989,recog_ordered,Kounudoun,5da6749204132c0016024faf,0
1992,recog_ordered,Kapal,5da6749204132c0016024faf,0
2215,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2218,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2221,recog_ordered,Shimanekko,5d64759fedf23500018f9334,1
2224,recog_ordered,OnoJoe,5d64759fedf23500018f9334,1
2227,recog_ordered,Barasai,5d64759fedf23500018f9334,1
2230,recog_ordered,Fukaya,5d64759fedf23500018f9334,1
2233,recog_ordered,Shimanekko,5d64759fedf23500018f9334,1
2236,recog_ordered,OnoJoe,5d64759fedf23500018f9334,1
2239,recog_ordered,Barasai,5d64759fedf23500018f9334,1
2242,recog_ordered,Fukaya,5d64759fedf23500018f9334,1
2245,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2248,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2251,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2254,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2257,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2260,recog_ordered,OnoJoe,5d64759fedf23500018f9334,1
2263,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2266,recog_ordered,Fukaya,5d64759fedf23500018f9334,1
2269,recog_ordered,Shimanekko,5d64759fedf23500018f9334,1
2272,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2275,recog_ordered,Barasai,5d64759fedf23500018f9334,1
2278,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2281,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2284,recog_ordered,OnoJoe,5d64759fedf23500018f9334,1
2287,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2290,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2293,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2296,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2299,recog_ordered,Barasai,5d64759fedf23500018f9334,1
2302,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2305,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2308,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2311,recog_ordered,Barasai,5d64759fedf23500018f9334,1
2314,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2317,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2320,recog_ordered,OnoJoe,5d64759fedf23500018f9334,1
2323,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2326,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2329,recog_ordered,Shimanekko,5d64759fedf23500018f9334,1
2332,recog_ordered,OnoJoe,5d64759fedf23500018f9334,1
2335,recog_ordered,Barasai,5d64759fedf23500018f9334,1
2338,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2341,recog_ordered,Shimanekko,5d64759fedf23500018f9334,1
2344,recog_ordered,OnoJoe,5d64759fedf23500018f9334,1
2347,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2350,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2353,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2356,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2359,recog_ordered,Barasai,5d64759fedf23500018f9334,1
2362,recog_ordered,Fukaya,5d64759fedf23500018f9334,1
2365,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2368,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2371,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2374,recog_ordered,Fukaya,5d64759fedf23500018f9334,1
2377,recog_ordered,Shimanekko,5d64759fedf23500018f9334,1
2380,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2383,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2386,recog_ordered,Fukaya,5d64759fedf23500018f9334,1
2389,recog_ordered,Shimanekko,5d64759fedf23500018f9334,0
2392,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2395,recog_ordered,Barasai,5d64759fedf23500018f9334,0
2398,recog_ordered,Fukaya,5d64759fedf23500018f9334,0
2401,recog_ordered,Shimanekko,5d64759fedf23500018f9334,1
2404,recog_ordered,OnoJoe,5d64759fedf23500018f9334,0
2407,recog_ordered,Barasai,5d64759fedf23500018f9334,0
